,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,counter,name
239436,2008,1,5,6,2047.0,1858,2116.0,1930,UA,719,N910UA,89.0,92.0,65.0,106.0,109.0,CMH,ORD,296,3.0,21.0,0,,0,0.0,0.0,106.0,0.0,0.0,5757,Port Columbus International Airport
239442,2008,1,5,6,2124.0,2040,2316.0,2238,UA,719,N817UA,112.0,118.0,84.0,38.0,44.0,ORD,ICT,588,5.0,23.0,0,,0,0.0,0.0,0.0,0.0,38.0,51439,Chicago O'Hare International Airport
239449,2008,1,12,6,1952.0,1955,2135.0,2155,UA,719,N907UA,103.0,120.0,82.0,-20.0,-3.0,ORD,ICT,588,6.0,15.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239456,2008,1,19,6,1958.0,1955,2137.0,2155,UA,719,N905UA,99.0,120.0,85.0,-18.0,3.0,ORD,ICT,588,3.0,11.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239463,2008,1,26,6,1952.0,1955,2124.0,2155,UA,719,N941UA,92.0,120.0,80.0,-31.0,-3.0,ORD,ICT,588,2.0,10.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239473,2008,1,5,6,,1843,,2058,UA,720,,,75.0,,,,DEN,ICT,419,,,1,B,0,,,,,,36858,Denver International Airport
239479,2008,1,5,6,1648.0,1415,2010.0,1743,UA,720,N854UA,142.0,148.0,116.0,147.0,153.0,SFO,DEN,967,9.0,17.0,0,,0,26.0,0.0,0.0,0.0,121.0,20443,San Francisco International Airport
239486,2008,1,12,6,1830.0,1425,2143.0,1752,UA,720,N403UA,133.0,147.0,116.0,231.0,245.0,SFO,DEN,967,6.0,11.0,0,,0,17.0,0.0,0.0,0.0,214.0,20443,San Francisco International Airport
239493,2008,1,19,6,1424.0,1425,1816.0,1752,UA,720,N821UA,172.0,147.0,122.0,24.0,-1.0,SFO,DEN,967,36.0,14.0,0,,0,0.0,0.0,24.0,0.0,0.0,20443,San Francisco International Airport
239500,2008,1,26,6,1430.0,1425,1813.0,1752,UA,720,N803UA,163.0,147.0,125.0,21.0,5.0,SFO,DEN,967,25.0,13.0,0,,0,0.0,0.0,21.0,0.0,0.0,20443,San Francisco International Airport
239511,2008,1,12,6,1157.0,1115,1332.0,1300,UA,721,N904UA,155.0,165.0,139.0,32.0,42.0,DEN,SFO,967,3.0,13.0,0,,0,0.0,0.0,0.0,0.0,32.0,36858,Denver International Airport
239518,2008,1,19,6,1116.0,1115,1253.0,1300,UA,721,N347UA,157.0,165.0,135.0,-7.0,1.0,DEN,SFO,967,9.0,13.0,0,,0,,,,,,36858,Denver International Airport
239525,2008,1,26,6,1130.0,1115,1304.0,1300,UA,721,N376UA,154.0,165.0,133.0,4.0,15.0,DEN,SFO,967,8.0,13.0,0,,0,,,,,,36858,Denver International Airport
239536,2008,1,12,6,954.0,955,1018.0,1032,UA,721,N507UA,84.0,97.0,68.0,-14.0,-1.0,OMA,DEN,472,6.0,10.0,0,,0,,,,,,4123,Eppley Airfield
239543,2008,1,19,6,952.0,955,1036.0,1033,UA,721,N426UA,104.0,98.0,73.0,3.0,-3.0,OMA,DEN,472,20.0,11.0,0,,0,,,,,,4123,Eppley Airfield
239550,2008,1,26,6,950.0,955,1028.0,1032,UA,721,N561UA,98.0,97.0,75.0,-4.0,-5.0,OMA,DEN,472,11.0,12.0,0,,0,,,,,,4123,Eppley Airfield
239561,2008,1,12,6,1554.0,1545,1843.0,1836,UA,722,N662UA,109.0,111.0,79.0,7.0,9.0,ORD,IAD,589,11.0,19.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239568,2008,1,19,6,1607.0,1545,1840.0,1836,UA,722,N657UA,93.0,111.0,73.0,4.0,22.0,ORD,IAD,589,6.0,14.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239575,2008,1,26,6,1607.0,1545,1848.0,1836,UA,722,N654UA,101.0,111.0,80.0,12.0,22.0,ORD,IAD,589,6.0,15.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239585,2008,1,5,6,835.0,828,1409.0,1415,UA,722,N578UA,214.0,227.0,198.0,-6.0,7.0,PDX,ORD,1739,7.0,9.0,0,,0,,,,,,8048,Portland International Airport
239592,2008,1,12,6,829.0,832,1359.0,1420,UA,722,N564UA,210.0,228.0,196.0,-21.0,-3.0,PDX,ORD,1739,4.0,10.0,0,,0,,,,,,8048,Portland International Airport
239599,2008,1,19,6,833.0,832,1408.0,1420,UA,722,N573UA,215.0,228.0,200.0,-12.0,1.0,PDX,ORD,1739,3.0,12.0,0,,0,,,,,,8048,Portland International Airport
239606,2008,1,26,6,827.0,832,1418.0,1420,UA,722,N515UA,231.0,228.0,217.0,-2.0,-5.0,PDX,ORD,1739,3.0,11.0,0,,0,,,,,,8048,Portland International Airport
239616,2008,1,5,6,1851.0,1800,2052.0,1937,UA,723,N941UA,181.0,157.0,165.0,75.0,51.0,DEN,SJC,948,4.0,12.0,0,,0,47.0,0.0,24.0,0.0,4.0,36858,Denver International Airport
239623,2008,1,12,6,1829.0,1755,2002.0,1934,UA,723,N381UA,153.0,159.0,136.0,28.0,34.0,DEN,SJC,948,4.0,13.0,0,,0,0.0,0.0,0.0,0.0,28.0,36858,Denver International Airport
239630,2008,1,19,6,1759.0,1755,1930.0,1934,UA,723,N367UA,151.0,159.0,135.0,-4.0,4.0,DEN,SJC,948,5.0,11.0,0,,0,,,,,,36858,Denver International Airport
239637,2008,1,26,6,1753.0,1755,1928.0,1934,UA,723,N912UA,155.0,159.0,137.0,-6.0,-2.0,DEN,SJC,948,3.0,15.0,0,,0,,,,,,36858,Denver International Airport
239669,2008,1,5,6,1739.0,1740,1847.0,1858,UA,725,N594UA,128.0,138.0,105.0,-11.0,-1.0,DCA,ORD,612,4.0,19.0,0,,0,,,,,,12644,Ronald Reagan Washington National Airport
239675,2008,1,5,6,2018.0,2000,2240.0,2228,UA,725,N930UA,142.0,148.0,110.0,12.0,18.0,ORD,DFW,802,5.0,27.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239703,2008,1,5,6,2129.0,1855,3.0,2146,UA,726,N398UA,94.0,111.0,80.0,137.0,154.0,DEN,MSP,680,5.0,9.0,0,,0,25.0,0.0,0.0,0.0,112.0,36858,Denver International Airport
239710,2008,1,12,6,1905.0,1835,2154.0,2129,UA,726,N919UA,109.0,114.0,95.0,25.0,30.0,DEN,MSP,680,3.0,11.0,0,,0,8.0,0.0,0.0,0.0,17.0,36858,Denver International Airport
239717,2008,1,19,6,1836.0,1835,2124.0,2129,UA,726,N309UA,108.0,114.0,95.0,-5.0,1.0,DEN,MSP,680,4.0,9.0,0,,0,,,,,,36858,Denver International Airport
239724,2008,1,26,6,1841.0,1835,2154.0,2129,UA,726,N327UA,133.0,114.0,103.0,25.0,6.0,DEN,MSP,680,5.0,25.0,0,,0,6.0,0.0,19.0,0.0,0.0,36858,Denver International Airport
239734,2008,1,5,6,1909.0,1905,2037.0,2030,UA,727,N421UA,88.0,85.0,62.0,7.0,4.0,SMF,LAX,373,16.0,10.0,0,,0,,,,,,8648,Sacramento International Airport
239741,2008,1,12,6,1012.0,1000,1508.0,1448,UA,728,N913UA,176.0,168.0,148.0,20.0,12.0,DEN,DTW,1123,12.0,16.0,0,,0,12.0,0.0,8.0,0.0,0.0,36858,Denver International Airport
239748,2008,1,19,6,957.0,1000,1445.0,1448,UA,728,N918UA,168.0,168.0,142.0,-3.0,-3.0,DEN,DTW,1123,10.0,16.0,0,,0,,,,,,36858,Denver International Airport
239755,2008,1,26,6,956.0,1000,1448.0,1448,UA,728,N904UA,172.0,168.0,145.0,0.0,-4.0,DEN,DTW,1123,9.0,18.0,0,,0,,,,,,36858,Denver International Airport
239766,2008,1,12,6,818.0,821,951.0,925,UA,728,N334UA,93.0,64.0,30.0,26.0,-3.0,HDN,DEN,142,9.0,54.0,0,,0,0.0,0.0,26.0,0.0,0.0,717,HDN
239773,2008,1,19,6,807.0,821,923.0,925,UA,728,N366UA,76.0,64.0,28.0,-2.0,-14.0,HDN,DEN,142,6.0,42.0,0,,0,,,,,,717,HDN
239780,2008,1,26,6,814.0,821,903.0,925,UA,728,N331UA,49.0,64.0,29.0,-22.0,-7.0,HDN,DEN,142,8.0,12.0,0,,0,,,,,,717,HDN
239789,2008,1,5,6,635.0,620,926.0,925,UA,728,N903UA,111.0,125.0,90.0,1.0,15.0,ORD,PHL,678,4.0,17.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239791,2008,1,12,6,1858.0,1800,2106.0,2009,UA,729,N312UA,68.0,69.0,41.0,57.0,58.0,ORD,DAY,240,2.0,25.0,0,,0,57.0,0.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
239792,2008,1,19,6,1900.0,1800,2102.0,2009,UA,729,N318UA,62.0,69.0,43.0,53.0,60.0,ORD,DAY,240,5.0,14.0,0,,0,0.0,0.0,0.0,0.0,53.0,51439,Chicago O'Hare International Airport
239793,2008,1,26,6,1757.0,1800,2037.0,2009,UA,729,N928UA,100.0,69.0,41.0,28.0,-3.0,ORD,DAY,240,2.0,57.0,0,,0,0.0,0.0,28.0,0.0,0.0,51439,Chicago O'Hare International Airport
239803,2008,1,5,6,2204.0,1920,48.0,2211,UA,730,N515UA,104.0,111.0,75.0,157.0,164.0,ORD,BWI,622,4.0,25.0,0,,0,0.0,0.0,0.0,0.0,157.0,51439,Chicago O'Hare International Airport
239810,2008,1,12,6,1831.0,1830,2115.0,2118,UA,730,N511UA,104.0,108.0,84.0,-3.0,1.0,ORD,BWI,622,5.0,15.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239817,2008,1,19,6,1852.0,1830,2139.0,2118,UA,730,N561UA,107.0,108.0,80.0,21.0,22.0,ORD,BWI,622,6.0,21.0,0,,0,0.0,21.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
239824,2008,1,26,6,1845.0,1830,2130.0,2118,UA,730,N501UA,105.0,108.0,79.0,12.0,15.0,ORD,BWI,622,5.0,21.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239835,2008,1,12,6,1101.0,1105,1638.0,1659,UA,730,N594UA,217.0,234.0,202.0,-21.0,-4.0,SNA,ORD,1726,5.0,10.0,0,,0,,,,,,6845,John Wayne Airport-Orange County Airport
239842,2008,1,19,6,1104.0,1105,1645.0,1659,UA,730,N598UA,221.0,234.0,203.0,-14.0,-1.0,SNA,ORD,1726,5.0,13.0,0,,0,,,,,,6845,John Wayne Airport-Orange County Airport
239849,2008,1,26,6,1055.0,1105,1632.0,1659,UA,730,N539UA,217.0,234.0,204.0,-27.0,-10.0,SNA,ORD,1726,2.0,11.0,0,,0,,,,,,6845,John Wayne Airport-Orange County Airport
239860,2008,1,12,6,922.0,930,1138.0,1200,UA,731,N810UA,256.0,270.0,228.0,-22.0,-8.0,EWR,DEN,1605,10.0,18.0,0,,0,,,,,,18371,Newark Liberty International Airport
239867,2008,1,19,6,923.0,930,1145.0,1200,UA,731,N809UA,262.0,270.0,238.0,-15.0,-7.0,EWR,DEN,1605,6.0,18.0,0,,0,,,,,,18371,Newark Liberty International Airport
239874,2008,1,26,6,922.0,930,1139.0,1200,UA,731,N851UA,257.0,270.0,230.0,-21.0,-8.0,EWR,DEN,1605,12.0,15.0,0,,0,,,,,,18371,Newark Liberty International Airport
239884,2008,1,5,6,1156.0,1155,1239.0,1240,UA,731,N311UA,103.0,105.0,88.0,-1.0,1.0,MCI,DEN,533,5.0,10.0,0,,0,,,,,,10170,Kansas City International Airport
239889,2008,1,5,6,756.0,800,1035.0,1046,UA,732,N330UA,99.0,106.0,76.0,-11.0,-4.0,ORD,IAD,589,6.0,17.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239896,2008,1,12,6,756.0,800,1034.0,1044,UA,732,N551UA,98.0,104.0,79.0,-10.0,-4.0,ORD,IAD,589,4.0,15.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239902,2008,1,19,6,1136.0,800,1411.0,1044,UA,732,N572UA,95.0,104.0,78.0,207.0,216.0,ORD,IAD,589,5.0,12.0,0,,0,26.0,0.0,0.0,0.0,181.0,51439,Chicago O'Hare International Airport
239908,2008,1,26,6,822.0,800,1105.0,1044,UA,732,N544UA,103.0,104.0,72.0,21.0,22.0,ORD,IAD,589,8.0,23.0,0,,0,21.0,0.0,0.0,0.0,0.0,51439,Chicago O'Hare International Airport
239917,2008,1,5,6,2140.0,1933,2353.0,2200,UA,733,N504UA,133.0,147.0,111.0,113.0,127.0,LAX,PDX,834,4.0,18.0,0,,0,77.0,0.0,0.0,0.0,36.0,32611,Los Angeles International Airport
239923,2008,1,5,6,1430.0,1420,1658.0,1646,UA,734,N305UA,88.0,86.0,64.0,12.0,10.0,ORD,PIT,412,5.0,19.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239930,2008,1,12,6,1322.0,1326,1558.0,1551,UA,734,N339UA,96.0,85.0,60.0,7.0,-4.0,ORD,PIT,412,15.0,21.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239937,2008,1,19,6,1325.0,1326,1557.0,1551,UA,734,N338UA,92.0,85.0,60.0,6.0,-1.0,ORD,PIT,412,14.0,18.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239944,2008,1,26,6,1321.0,1326,1542.0,1551,UA,734,N336UA,81.0,85.0,57.0,-9.0,-5.0,ORD,PIT,412,6.0,18.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239960,2008,1,12,6,1508.0,1510,1731.0,1738,UA,735,N564UA,263.0,268.0,225.0,-7.0,-2.0,ORD,SMF,1781,3.0,35.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239967,2008,1,19,6,1521.0,1510,1727.0,1738,UA,735,N509UA,246.0,268.0,232.0,-11.0,11.0,ORD,SMF,1781,4.0,10.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239974,2008,1,26,6,1510.0,1510,1726.0,1738,UA,735,N573UA,256.0,268.0,242.0,-12.0,0.0,ORD,SMF,1781,4.0,10.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
239985,2008,1,12,6,,916,,1147,UA,736,,,151.0,,,,IAH,ORD,925,,,1,A,0,,,,,,23013,George Bush Intercontinental Houston Airport
239992,2008,1,19,6,916.0,916,1140.0,1147,UA,736,N831UA,144.0,151.0,113.0,-7.0,0.0,IAH,ORD,925,7.0,24.0,0,,0,,,,,,23013,George Bush Intercontinental Houston Airport
239999,2008,1,26,6,909.0,916,1146.0,1147,UA,736,N425UA,157.0,151.0,122.0,-1.0,-7.0,IAH,ORD,925,4.0,31.0,0,,0,,,,,,23013,George Bush Intercontinental Houston Airport
240014,2008,1,5,6,953.0,941,1316.0,1152,UA,737,N524UA,203.0,131.0,140.0,84.0,12.0,SEA,SFO,679,22.0,41.0,0,,0,0.0,0.0,84.0,0.0,0.0,12064,Seattle Tacoma International Airport
240020,2008,1,5,6,2141.0,1945,2359.0,2219,UA,738,N507UA,78.0,94.0,66.0,100.0,116.0,DEN,MCI,533,2.0,10.0,0,,0,0.0,0.0,0.0,0.0,100.0,36858,Denver International Airport
240027,2008,1,12,6,1921.0,1845,2155.0,2118,UA,738,N808UA,94.0,93.0,70.0,37.0,36.0,DEN,MCI,533,4.0,20.0,0,,0,36.0,0.0,1.0,0.0,0.0,36858,Denver International Airport
240034,2008,1,19,6,2014.0,1845,2233.0,2118,UA,738,N811UA,79.0,93.0,64.0,75.0,89.0,DEN,MCI,533,5.0,10.0,0,,0,49.0,0.0,0.0,0.0,26.0,36858,Denver International Airport
240041,2008,1,26,6,1900.0,1845,2154.0,2118,UA,738,N850UA,114.0,93.0,84.0,36.0,15.0,DEN,MCI,533,8.0,22.0,0,,0,15.0,0.0,21.0,0.0,0.0,36858,Denver International Airport
240051,2008,1,5,6,709.0,605,901.0,750,UA,739,N593UA,172.0,165.0,153.0,71.0,64.0,DEN,SFO,967,6.0,13.0,0,,0,64.0,0.0,7.0,0.0,0.0,36858,Denver International Airport
240057,2008,1,5,6,1006.0,1000,1448.0,1443,UA,740,N399UA,162.0,163.0,143.0,5.0,6.0,DEN,CMH,1155,5.0,14.0,0,,0,,,,,,36858,Denver International Airport
240064,2008,1,12,6,1006.0,1008,1447.0,1448,UA,740,N844UA,161.0,160.0,139.0,-1.0,-2.0,DEN,CMH,1155,5.0,17.0,0,,0,,,,,,36858,Denver International Airport
240071,2008,1,19,6,1009.0,1008,1437.0,1448,UA,740,N804UA,148.0,160.0,134.0,-11.0,1.0,DEN,CMH,1155,5.0,9.0,0,,0,,,,,,36858,Denver International Airport
240078,2008,1,26,6,1010.0,1008,1437.0,1448,UA,740,N844UA,147.0,160.0,131.0,-11.0,2.0,DEN,CMH,1155,5.0,11.0,0,,0,,,,,,36858,Denver International Airport
240088,2008,1,5,6,1226.0,1155,1421.0,1355,UA,741,N314UA,115.0,120.0,103.0,26.0,31.0,DEN,TUS,639,2.0,10.0,0,,0,0.0,0.0,0.0,0.0,26.0,36858,Denver International Airport
240095,2008,1,12,6,1155.0,1155,1339.0,1355,UA,741,N311UA,104.0,120.0,89.0,-16.0,0.0,DEN,TUS,639,4.0,11.0,0,,0,,,,,,36858,Denver International Airport
240102,2008,1,19,6,1229.0,1155,1427.0,1355,UA,741,N308UA,118.0,120.0,100.0,32.0,34.0,DEN,TUS,639,5.0,13.0,0,,0,13.0,0.0,0.0,0.0,19.0,36858,Denver International Airport
240109,2008,1,26,6,1152.0,1155,1358.0,1355,UA,741,N913UA,126.0,120.0,109.0,3.0,-3.0,DEN,TUS,639,4.0,13.0,0,,0,,,,,,36858,Denver International Airport
240119,2008,1,5,6,1815.0,1713,2141.0,2044,UA,742,N436UA,146.0,151.0,131.0,57.0,62.0,SEA,DEN,1024,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,57.0,12064,Seattle Tacoma International Airport
240148,2008,1,12,6,1156.0,1200,1321.0,1324,UA,743,N314UA,145.0,144.0,129.0,-3.0,-4.0,DEN,GEG,836,5.0,11.0,0,,0,,,,,,36858,Denver International Airport
240155,2008,1,19,6,1200.0,1200,1324.0,1324,UA,743,N928UA,144.0,144.0,129.0,0.0,0.0,DEN,GEG,836,4.0,11.0,0,,0,,,,,,36858,Denver International Airport
240162,2008,1,26,6,1216.0,1200,1339.0,1324,UA,743,N932UA,143.0,144.0,128.0,15.0,16.0,DEN,GEG,836,5.0,10.0,0,,0,15.0,0.0,0.0,0.0,0.0,36858,Denver International Airport
240172,2008,1,5,6,922.0,845,1509.0,1431,UA,744,N413UA,227.0,226.0,203.0,38.0,37.0,DEN,BOS,1754,7.0,17.0,0,,0,0.0,0.0,1.0,0.0,37.0,36858,Denver International Airport
240200,2008,1,5,6,1740.0,1740,1922.0,1932,UA,745,N416UA,162.0,172.0,145.0,-10.0,0.0,DEN,PDX,992,5.0,12.0,0,,0,,,,,,36858,Denver International Airport
240207,2008,1,12,6,1742.0,1745,1926.0,1933,UA,745,N308UA,164.0,168.0,149.0,-7.0,-3.0,DEN,PDX,992,5.0,10.0,0,,0,,,,,,36858,Denver International Airport
240214,2008,1,19,6,1840.0,1745,2033.0,1933,UA,745,N910UA,173.0,168.0,153.0,60.0,55.0,DEN,PDX,992,6.0,14.0,0,,0,34.0,0.0,5.0,0.0,21.0,36858,Denver International Airport
240221,2008,1,26,6,1755.0,1745,1948.0,1933,UA,745,N325UA,173.0,168.0,155.0,15.0,10.0,DEN,PDX,992,3.0,15.0,0,,0,10.0,0.0,5.0,0.0,0.0,36858,Denver International Airport
240232,2008,1,12,6,1401.0,1400,1601.0,1631,UA,745,N569UA,240.0,271.0,220.0,-30.0,1.0,LGA,DEN,1619,8.0,12.0,0,,0,,,,,,16895,La Guardia Airport
240239,2008,1,19,6,1355.0,1400,1615.0,1631,UA,745,N533UA,260.0,271.0,235.0,-16.0,-5.0,LGA,DEN,1619,8.0,17.0,0,,0,,,,,,16895,La Guardia Airport
240246,2008,1,26,6,1402.0,1400,1601.0,1631,UA,745,N553UA,239.0,271.0,220.0,-30.0,2.0,LGA,DEN,1619,6.0,13.0,0,,0,,,,,,16895,La Guardia Airport
240256,2008,1,5,6,2031.0,1955,2250.0,2129,UA,746,N313UA,139.0,94.0,99.0,81.0,36.0,SAN,SFO,447,6.0,34.0,0,,0,0.0,0.0,45.0,0.0,36.0,14113,San Diego International Airport
240284,2008,1,5,6,1109.0,1111,1243.0,1251,UA,747,N398UA,154.0,160.0,134.0,-8.0,-2.0,BDL,ORD,783,4.0,16.0,0,,0,,,,,,4900,Bradley International Airport
240290,2008,1,5,6,1106.0,1040,1157.0,1141,UA,748,N301UA,51.0,61.0,32.0,16.0,26.0,SFO,RNO,192,5.0,14.0,0,,0,6.0,0.0,0.0,0.0,10.0,20443,San Francisco International Airport
240297,2008,1,12,6,1727.0,1730,1825.0,1824,UA,749,N349UA,58.0,54.0,33.0,1.0,-3.0,DEN,HDN,142,4.0,21.0,0,,0,,,,,,36858,Denver International Airport
240304,2008,1,19,6,1904.0,1905,1954.0,1959,UA,749,N934UA,50.0,54.0,29.0,-5.0,-1.0,DEN,HDN,142,4.0,17.0,0,,0,,,,,,36858,Denver International Airport
240311,2008,1,26,6,1731.0,1730,1816.0,1824,UA,749,N315UA,45.0,54.0,29.0,-8.0,1.0,DEN,HDN,142,4.0,12.0,0,,0,,,,,,36858,Denver International Airport
240321,2008,1,5,6,1250.0,1221,1427.0,1332,UA,749,N301UA,97.0,71.0,59.0,55.0,29.0,RNO,SFO,192,14.0,24.0,0,,0,0.0,0.0,44.0,0.0,11.0,4214,Reno Tahoe International Airport
240328,2008,1,12,6,1239.0,1225,1810.0,1809,UA,750,N435UA,211.0,224.0,183.0,1.0,14.0,DEN,EWR,1605,12.0,16.0,0,,0,,,,,,36858,Denver International Airport
240335,2008,1,19,6,1222.0,1225,1738.0,1809,UA,750,N848UA,196.0,224.0,177.0,-31.0,-3.0,DEN,EWR,1605,5.0,14.0,0,,0,,,,,,36858,Denver International Airport
240342,2008,1,26,6,1224.0,1225,1736.0,1809,UA,750,N853UA,192.0,224.0,176.0,-33.0,-1.0,DEN,EWR,1605,5.0,11.0,0,,0,,,,,,36858,Denver International Airport
240352,2008,1,5,6,1854.0,1725,2025.0,1851,UA,751,N820UA,91.0,86.0,56.0,94.0,89.0,SFO,LAX,337,11.0,24.0,0,,0,12.0,0.0,5.0,0.0,77.0,20443,San Francisco International Airport
240358,2008,1,5,6,1611.0,1519,1812.0,1648,UA,752,N812UA,121.0,89.0,81.0,84.0,52.0,SNA,SFO,372,11.0,29.0,0,,0,0.0,0.0,40.0,0.0,44.0,6845,John Wayne Airport-Orange County Airport
240392,2008,1,12,6,2329.0,2330,518.0,515,UA,754,N801UA,229.0,225.0,212.0,3.0,-1.0,SEA,ORD,1721,5.0,12.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
240399,2008,1,19,6,2323.0,2330,506.0,515,UA,754,N816UA,223.0,225.0,197.0,-9.0,-7.0,SEA,ORD,1721,4.0,22.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
240406,2008,1,26,6,2336.0,2330,502.0,515,UA,754,N828UA,206.0,225.0,191.0,-13.0,6.0,SEA,ORD,1721,5.0,10.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
240415,2008,1,5,6,601.0,600,704.0,702,UA,755,N597UA,123.0,122.0,96.0,2.0,1.0,IAD,ORD,589,5.0,22.0,0,,0,,,,,,12204,Washington Dulles International Airport
240420,2008,1,5,6,809.0,805,1030.0,1038,UA,755,N597UA,261.0,273.0,230.0,-8.0,4.0,ORD,SEA,1721,4.0,27.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
240427,2008,1,12,6,805.0,800,1015.0,1034,UA,755,N842UA,250.0,274.0,228.0,-19.0,5.0,ORD,SEA,1721,7.0,15.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
240433,2008,1,19,6,807.0,800,1035.0,1034,UA,755,N842UA,268.0,274.0,243.0,1.0,7.0,ORD,SEA,1721,7.0,18.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
240439,2008,1,26,6,803.0,800,1020.0,1034,UA,755,N845UA,257.0,274.0,234.0,-14.0,3.0,ORD,SEA,1721,4.0,19.0,0,,0,,,,,,51439,Chicago O'Hare International Airport
240448,2008,1,5,6,1709.0,1712,2014.0,2021,UA,756,N366UA,125.0,129.0,108.0,-7.0,-3.0,DEN,SAT,794,3.0,14.0,0,,0,,,,,,36858,Denver International Airport
240485,2008,1,5,6,654.0,700,814.0,821,UA,759,N468UA,140.0,141.0,119.0,-7.0,-6.0,PHL,ORD,678,4.0,17.0,0,,0,,,,,,15189,Philadelphia International Airport
240510,2008,1,5,6,,1645,,1908,UA,760,N424UA,,143.0,,,,DFW,ORD,802,,,1,A,0,,,,,,32891,Dallas Fort Worth International Airport
240517,2008,1,12,6,1646.0,1650,1856.0,1911,UA,760,N834UA,130.0,141.0,112.0,-15.0,-4.0,DFW,ORD,802,6.0,12.0,0,,0,,,,,,32891,Dallas Fort Worth International Airport
240524,2008,1,19,6,1640.0,1650,1846.0,1911,UA,760,N827UA,126.0,141.0,103.0,-25.0,-10.0,DFW,ORD,802,8.0,15.0,0,,0,,,,,,32891,Dallas Fort Worth International Airport
240531,2008,1,26,6,1641.0,1650,1915.0,1911,UA,760,N828UA,154.0,141.0,135.0,4.0,-9.0,DFW,ORD,802,3.0,16.0,0,,0,,,,,,32891,Dallas Fort Worth International Airport
240578,2008,1,5,6,1513.0,1310,1704.0,1438,UA,761,N374UA,111.0,88.0,69.0,146.0,123.0,LAX,SFO,337,4.0,38.0,0,,0,0.0,0.0,146.0,0.0,0.0,32611,Los Angeles International Airport
240584,2008,1,12,6,732.0,740,847.0,908,UA,762,N303UA,75.0,88.0,60.0,-21.0,-8.0,BIL,DEN,455,5.0,10.0,0,,0,,,,,,694,Billings Logan International Airport
240591,2008,1,19,6,733.0,740,903.0,908,UA,762,N941UA,90.0,88.0,58.0,-5.0,-7.0,BIL,DEN,455,6.0,26.0,0,,0,,,,,,694,Billings Logan International Airport
240598,2008,1,26,6,736.0,740,901.0,908,UA,762,N202UA,85.0,88.0,67.0,-7.0,-4.0,BIL,DEN,455,8.0,10.0,0,,0,,,,,,694,Billings Logan International Airport
240608,2008,1,5,6,1645.0,1636,2012.0,1936,UA,762,N370UA,147.0,120.0,87.0,36.0,9.0,ORD,ATL,606,8.0,52.0,0,,0,6.0,0.0,27.0,0.0,3.0,51439,Chicago O'Hare International Airport
240615,2008,1,12,6,1207.0,1210,1320.0,1357,UA,763,N840UA,133.0,167.0,119.0,-37.0,-3.0,JAX,ORD,865,3.0,11.0,0,,0,,,,,,5216,Jacksonville International Airport
240622,2008,1,19,6,1311.0,1210,1427.0,1357,UA,763,N329UA,136.0,167.0,121.0,30.0,61.0,JAX,ORD,865,5.0,10.0,0,,0,0.0,0.0,0.0,0.0,30.0,5216,Jacksonville International Airport
240629,2008,1,26,6,1212.0,1210,1346.0,1357,UA,763,N351UA,154.0,167.0,141.0,-11.0,2.0,JAX,ORD,865,4.0,9.0,0,,0,,,,,,5216,Jacksonville International Airport
240662,2008,1,12,6,1319.0,1323,1519.0,1530,UA,764,N341UA,120.0,127.0,103.0,-11.0,-4.0,SEA,SFO,679,8.0,9.0,0,,0,,,,,,12064,Seattle Tacoma International Airport
